"","Request.id","Pickup.point","Driver.id","Status","Request.timestamp","Drop.timestamp","Request.Time","Drop.Time","Travel_Time"
"1049",1775,"City",109,"Trip Completed",2016-07-12 08:57:00,2016-07-12 09:52:00,"08:57:00","09:52:00",55
"1050",1953,"Airport",109,"Trip Completed",2016-07-12 11:38:00,2016-07-12 12:41:00,"11:38:00","12:41:00",63
"1051",3270,"City",109,"Trip Completed",2016-07-13 10:28:01,2016-07-13 11:04:59,"10:28:01","11:04:59",36.9666666666667
"1052",3497,"Airport",109,"Trip Completed",2016-07-13 17:32:20,2016-07-13 18:27:42,"17:32:20","18:27:42",55.3666666666667
"1053",3897,"Airport",109,"Trip Completed",2016-07-13 22:00:50,2016-07-13 22:37:59,"22:00:50","22:37:59",37.15
"1054",4601,"City",109,"Trip Completed",2016-07-14 10:13:30,2016-07-14 10:52:16,"10:13:30","10:52:16",38.7666666666667
"1055",4621,"Airport",109,"Trip Completed",2016-07-14 11:02:21,2016-07-14 11:46:14,"11:02:21","11:46:14",43.8833333333333
"1056",5061,"City",109,"Trip Completed",2016-07-14 19:29:16,2016-07-14 20:13:18,"19:29:16","20:13:18",44.0333333333333
"1057",5359,"City",109,"Trip Completed",2016-07-14 23:21:57,2016-07-15 00:24:00,"23:21:57","00:24:00",62.05
"1058",6179,"Airport",109,"Trip Completed",2016-07-15 16:53:17,2016-07-15 18:08:57,"16:53:17","18:08:57",75.6666666666667
"1059",469,"Airport",110,"Trip Completed",2016-07-11 09:24:00,2016-07-11 10:04:00,"09:24:00","10:04:00",40
"1060",914,"City",110,"Trip Completed",2016-07-11 18:17:00,2016-07-11 18:58:00,"18:17:00","18:58:00",41
"1061",1386,"Airport",110,"Trip Completed",2016-07-12 01:30:00,2016-07-12 02:42:00,"01:30:00","02:42:00",72
"1062",1935,"City",110,"Trip Completed",2016-07-12 11:16:00,2016-07-12 12:17:00,"11:16:00","12:17:00",61
"1063",3243,"Airport",110,"Trip Completed",2016-07-13 10:03:58,2016-07-13 10:46:44,"10:03:58","10:46:44",42.7666666666667
"1064",3449,"City",110,"Trip Completed",2016-07-13 16:52:29,2016-07-13 17:21:31,"16:52:29","17:21:31",29.0333333333333
"1065",4500,"City",110,"Trip Completed",2016-07-14 09:04:43,2016-07-14 10:09:11,"09:04:43","10:09:11",64.4666666666667
"1066",5328,"Airport",110,"Trip Completed",2016-07-14 22:10:37,2016-07-14 22:51:25,"22:10:37","22:51:25",40.8
"1067",5576,"City",110,"Trip Completed",2016-07-15 05:53:20,2016-07-15 06:25:29,"05:53:20","06:25:29",32.15
"1068",6112,"Airport",110,"Trip Completed",2016-07-15 15:06:46,2016-07-15 16:12:22,"15:06:46","16:12:22",65.6
"1069",6438,"Airport",110,"Trip Completed",2016-07-15 19:54:08,2016-07-15 20:36:23,"19:54:08","20:36:23",42.25
"1070",707,"Airport",111,"Trip Completed",2016-07-11 14:17:00,2016-07-11 14:55:00,"14:17:00","14:55:00",38
"1071",1136,"Airport",111,"Trip Completed",2016-07-11 20:32:00,2016-07-11 21:20:00,"20:32:00","21:20:00",48
"1072",2961,"Airport",111,"Trip Completed",2016-07-13 06:48:57,2016-07-13 07:47:08,"06:48:57","07:47:08",58.1833333333333
"1073",3428,"City",111,"Trip Completed",2016-07-13 15:55:17,2016-07-13 16:45:19,"15:55:17","16:45:19",50.0333333333333
"1074",4045,"Airport",111,"Trip Completed",2016-07-14 00:56:22,2016-07-14 01:22:47,"00:56:22","01:22:47",26.4166666666667
"1075",5399,"City",111,"Trip Completed",2016-07-15 00:58:19,2016-07-15 02:16:07,"00:58:19","02:16:07",77.8
"1076",5730,"City",111,"Trip Completed",2016-07-15 07:50:12,2016-07-15 08:45:09,"07:50:12","08:45:09",54.95
"1077",180,"Airport",112,"Trip Completed",2016-07-11 05:48:00,2016-07-11 06:28:00,"05:48:00","06:28:00",40
"1078",1694,"City",112,"Trip Completed",2016-07-12 07:54:00,2016-07-12 08:48:00,"07:54:00","08:48:00",54
"1079",2294,"City",112,"Trip Completed",2016-07-12 18:47:00,2016-07-12 19:49:00,"18:47:00","19:49:00",62
"1080",3630,"City",112,"Trip Completed",2016-07-13 18:59:56,2016-07-13 19:59:30,"18:59:56","19:59:30",59.5666666666667
"1081",3978,"City",112,"Trip Completed",2016-07-13 23:18:14,2016-07-13 23:46:18,"23:18:14","23:46:18",28.0666666666667
"1082",4426,"City",112,"Trip Completed",2016-07-14 08:21:49,2016-07-14 09:08:49,"08:21:49","09:08:49",47
"1083",5115,"Airport",112,"Trip Completed",2016-07-14 20:03:46,2016-07-14 21:08:12,"20:03:46","21:08:12",64.4333333333333
"1084",5558,"Airport",112,"Trip Completed",2016-07-15 05:32:12,2016-07-15 06:05:55,"05:32:12","06:05:55",33.7166666666667
"1085",5827,"Airport",112,"Trip Completed",2016-07-15 08:52:58,2016-07-15 09:29:41,"08:52:58","09:29:41",36.7166666666667
"1086",6063,"Airport",112,"Trip Completed",2016-07-15 13:48:53,2016-07-15 14:19:12,"13:48:53","14:19:12",30.3166666666667
"1087",6691,"Airport",112,"Trip Completed",2016-07-15 22:47:31,2016-07-16 00:01:05,"22:47:31","00:01:05",73.5666666666667
"1088",170,"City",113,"Trip Completed",2016-07-11 05:45:00,2016-07-11 06:39:00,"05:45:00","06:39:00",54
"1089",1326,"Airport",113,"Trip Completed",2016-07-11 23:06:00,2016-07-12 00:07:00,"23:06:00","00:07:00",61
"1090",1476,"City",113,"Trip Completed",2016-07-12 05:16:00,2016-07-12 06:04:00,"05:16:00","06:04:00",48
"1091",2937,"Airport",113,"Trip Completed",2016-07-13 06:27:11,2016-07-13 07:15:24,"06:27:11","07:15:24",48.2166666666667
"1092",3973,"City",113,"Trip Completed",2016-07-13 22:58:36,2016-07-13 23:51:51,"22:58:36","23:51:51",53.25
"1093",4644,"City",113,"Trip Completed",2016-07-14 11:47:32,2016-07-14 12:20:33,"11:47:32","12:20:33",33.0166666666667
"1094",5086,"Airport",113,"Trip Completed",2016-07-14 19:41:45,2016-07-14 21:02:52,"19:41:45","21:02:52",81.1166666666667
"1095",6572,"Airport",113,"Trip Completed",2016-07-15 21:11:01,2016-07-15 22:02:20,"21:11:01","22:02:20",51.3166666666667
"1096",6755,"Airport",113,"Trip Completed",2016-07-15 23:57:32,2016-07-16 01:09:24,"23:57:32","01:09:24",71.8666666666667
"1097",1483,"City",114,"Trip Completed",2016-07-12 05:22:00,2016-07-12 06:22:00,"05:22:00","06:22:00",60
"1098",1844,"City",114,"Trip Completed",2016-07-12 09:40:00,2016-07-12 10:11:00,"09:40:00","10:11:00",31
"1099",2120,"Airport",114,"Trip Completed",2016-07-12 16:44:00,2016-07-12 17:33:00,"16:44:00","17:33:00",49
"1100",2411,"City",114,"Trip Completed",2016-07-12 20:04:00,2016-07-12 20:40:00,"20:04:00","20:40:00",36
"1101",2903,"Airport",114,"Trip Completed",2016-07-13 06:00:19,2016-07-13 06:40:37,"06:00:19","06:40:37",40.3
"1102",3289,"City",114,"Trip Completed",2016-07-13 11:06:44,2016-07-13 11:51:09,"11:06:44","11:51:09",44.4166666666667
"1103",3859,"Airport",114,"Trip Completed",2016-07-13 21:38:18,2016-07-13 22:28:35,"21:38:18","22:28:35",50.2833333333333
"1104",4313,"City",114,"Trip Completed",2016-07-14 06:49:43,2016-07-14 07:44:15,"06:49:43","07:44:15",54.5333333333333
"1105",5325,"City",114,"Trip Completed",2016-07-14 22:11:41,2016-07-14 23:12:36,"22:11:41","23:12:36",60.9166666666667
"1106",5906,"City",114,"Trip Completed",2016-07-15 09:56:43,2016-07-15 10:29:00,"09:56:43","10:29:00",32.2833333333333
"1107",6049,"City",114,"Trip Completed",2016-07-15 13:27:33,2016-07-15 14:32:29,"13:27:33","14:32:29",64.9333333333333
"1108",664,"Airport",115,"Trip Completed",2016-07-11 12:58:00,2016-07-11 14:07:00,"12:58:00","14:07:00",69
"1109",750,"City",115,"Trip Completed",2016-07-11 15:52:00,2016-07-11 16:27:00,"15:52:00","16:27:00",35
"1110",1950,"City",115,"Trip Completed",2016-07-12 11:33:00,2016-07-12 12:04:00,"11:33:00","12:04:00",31
"1111",2989,"Airport",115,"Trip Completed",2016-07-13 07:08:16,2016-07-13 07:42:11,"07:08:16","07:42:11",33.9166666666667
"1112",3266,"Airport",115,"Trip Completed",2016-07-13 10:27:47,2016-07-13 11:19:30,"10:27:47","11:19:30",51.7166666666667
"1113",4358,"Airport",115,"Trip Completed",2016-07-14 07:25:12,2016-07-14 08:08:40,"07:25:12","08:08:40",43.4666666666667
"1114",4720,"Airport",115,"Trip Completed",2016-07-14 13:48:48,2016-07-14 14:41:09,"13:48:48","14:41:09",52.35
"1115",5019,"City",115,"Trip Completed",2016-07-14 19:07:33,2016-07-14 19:59:54,"19:07:33","19:59:54",52.35
"1116",5925,"City",115,"Trip Completed",2016-07-15 10:08:04,2016-07-15 10:32:39,"10:08:04","10:32:39",24.5833333333333
"1117",112,"Airport",116,"Trip Completed",2016-07-11 05:01:00,2016-07-11 06:04:00,"05:01:00","06:04:00",63
"1118",213,"City",116,"Trip Completed",2016-07-11 06:15:00,2016-07-11 06:57:00,"06:15:00","06:57:00",42
"1119",1818,"Airport",116,"Trip Completed",2016-07-12 09:29:00,2016-07-12 10:38:00,"09:29:00","10:38:00",69
"1120",2018,"Airport",116,"Trip Completed",2016-07-12 13:39:00,2016-07-12 14:19:00,"13:39:00","14:19:00",40
"1121",3231,"Airport",116,"Trip Completed",2016-07-13 09:57:52,2016-07-13 10:48:18,"09:57:52","10:48:18",50.4333333333333
"1122",3378,"Airport",116,"Trip Completed",2016-07-13 14:19:59,2016-07-13 14:58:52,"14:19:59","14:58:52",38.8833333333333
"1123",3896,"City",116,"Trip Completed",2016-07-13 21:55:01,2016-07-13 22:54:33,"21:55:01","22:54:33",59.5333333333333
"1124",4828,"City",116,"Trip Completed",2016-07-14 17:26:14,2016-07-14 17:59:47,"17:26:14","17:59:47",33.55
"1125",5944,"City",116,"Trip Completed",2016-07-15 10:23:18,2016-07-15 11:33:59,"10:23:18","11:33:59",70.6833333333333
"1126",6245,"Airport",116,"Trip Completed",2016-07-15 17:58:28,2016-07-15 18:57:00,"17:58:28","18:57:00",58.5333333333333
"1127",3957,"City",117,"Trip Completed",2016-07-13 22:42:16,2016-07-13 23:43:32,"22:42:16","23:43:32",61.2666666666667
"1128",4066,"Airport",117,"Trip Completed",2016-07-14 01:56:01,2016-07-14 03:07:14,"01:56:01","03:07:14",71.2166666666667
"1129",4691,"City",117,"Trip Completed",2016-07-14 13:01:57,2016-07-14 13:54:26,"13:01:57","13:54:26",52.4833333333333
"1130",6153,"Airport",117,"Trip Completed",2016-07-15 16:23:13,2016-07-15 17:33:03,"16:23:13","17:33:03",69.8333333333333
"1131",260,"City",118,"Trip Completed",2016-07-11 06:45:00,2016-07-11 07:54:00,"06:45:00","07:54:00",69
"1132",1077,"Airport",118,"Trip Completed",2016-07-11 19:55:00,2016-07-11 20:44:00,"19:55:00","20:44:00",49
"1133",1316,"City",118,"Trip Completed",2016-07-11 22:54:00,2016-07-11 23:45:00,"22:54:00","23:45:00",51
"1134",1754,"City",118,"Trip Completed",2016-07-12 08:42:00,2016-07-12 09:39:00,"08:42:00","09:39:00",57
"1135",2086,"City",118,"Trip Completed",2016-07-12 15:44:00,2016-07-12 16:30:00,"15:44:00","16:30:00",46
"1136",3044,"Airport",118,"Trip Completed",2016-07-13 07:38:41,2016-07-13 08:19:23,"07:38:41","08:19:23",40.7
"1137",3295,"City",118,"Trip Completed",2016-07-13 11:32:01,2016-07-13 12:15:03,"11:32:01","12:15:03",43.0333333333333
"1138",3347,"Airport",118,"Trip Completed",2016-07-13 12:58:15,2016-07-13 13:54:49,"12:58:15","13:54:49",56.5666666666667
"1139",3801,"Airport",118,"Trip Completed",2016-07-13 20:59:37,2016-07-13 21:37:51,"20:59:37","21:37:51",38.2333333333333
"1140",4249,"City",118,"Trip Completed",2016-07-14 06:03:18,2016-07-14 06:57:26,"06:03:18","06:57:26",54.1333333333333
"1141",5096,"Airport",118,"Trip Completed",2016-07-14 19:52:09,2016-07-14 20:49:12,"19:52:09","20:49:12",57.05
"1142",5892,"City",118,"Trip Completed",2016-07-15 09:48:14,2016-07-15 10:46:16,"09:48:14","10:46:16",58.0333333333333
"1143",6281,"Airport",118,"Trip Completed",2016-07-15 18:16:59,2016-07-15 19:23:29,"18:16:59","19:23:29",66.5
"1144",6497,"City",118,"Trip Completed",2016-07-15 20:29:43,2016-07-15 21:15:32,"20:29:43","21:15:32",45.8166666666667
"1145",13,"City",119,"Trip Completed",2016-07-11 01:08:00,2016-07-11 01:58:00,"01:08:00","01:58:00",50
"1146",1907,"City",119,"Trip Completed",2016-07-12 10:36:00,2016-07-12 11:53:00,"10:36:00","11:53:00",77
"1147",3074,"City",119,"Trip Completed",2016-07-13 08:03:34,2016-07-13 09:11:31,"08:03:34","09:11:31",67.95
"1148",3441,"City",119,"Trip Completed",2016-07-13 16:27:50,2016-07-13 17:43:04,"16:27:50","17:43:04",75.2333333333333
"1149",3651,"City",119,"Trip Completed",2016-07-13 19:13:47,2016-07-13 20:21:51,"19:13:47","20:21:51",68.0666666666667
"1150",4093,"City",119,"Trip Completed",2016-07-14 03:06:29,2016-07-14 04:03:44,"03:06:29","04:03:44",57.25
"1151",4339,"City",119,"Trip Completed",2016-07-14 07:13:49,2016-07-14 07:50:21,"07:13:49","07:50:21",36.5333333333333
"1152",4753,"City",119,"Trip Completed",2016-07-14 15:18:12,2016-07-14 16:23:40,"15:18:12","16:23:40",65.4666666666667
"1153",5933,"City",119,"Trip Completed",2016-07-15 10:12:18,2016-07-15 11:01:40,"10:12:18","11:01:40",49.3666666666667
"1154",1184,"City",120,"Trip Completed",2016-07-11 21:01:00,2016-07-11 22:11:00,"21:01:00","22:11:00",70
"1155",1402,"Airport",120,"Trip Completed",2016-07-12 02:48:00,2016-07-12 03:48:00,"02:48:00","03:48:00",60
"1156",1597,"City",120,"Trip Completed",2016-07-12 06:40:00,2016-07-12 07:42:00,"06:40:00","07:42:00",62
"1157",2702,"City",120,"Trip Completed",2016-07-13 01:12:24,2016-07-13 02:20:13,"01:12:24","02:20:13",67.8166666666667
"1158",2996,"City",120,"Trip Completed",2016-07-13 07:13:58,2016-07-13 08:10:12,"07:13:58","08:10:12",56.2333333333333
"1159",4857,"Airport",120,"Trip Completed",2016-07-14 17:34:19,2016-07-14 18:25:16,"17:34:19","18:25:16",50.95
"1160",6661,"City",120,"Trip Completed",2016-07-15 22:20:23,2016-07-15 23:21:03,"22:20:23","23:21:03",60.6666666666667
"1161",134,"Airport",121,"Trip Completed",2016-07-11 05:13:00,2016-07-11 06:14:00,"05:13:00","06:14:00",61
"1162",598,"City",121,"Trip Completed",2016-07-11 11:36:00,2016-07-11 12:17:00,"11:36:00","12:17:00",41
"1163",726,"Airport",121,"Trip Completed",2016-07-11 15:00:00,2016-07-11 16:03:00,"15:00:00","16:03:00",63
"1164",832,"Airport",121,"Trip Completed",2016-07-11 17:38:00,2016-07-11 18:16:00,"17:38:00","18:16:00",38
"1165",2065,"City",121,"Trip Completed",2016-07-12 15:06:00,2016-07-12 16:10:00,"15:06:00","16:10:00",64
"1166",2701,"Airport",121,"Trip Completed",2016-07-13 01:04:42,2016-07-13 01:52:45,"01:04:42","01:52:45",48.05
"1167",3429,"City",121,"Trip Completed",2016-07-13 15:59:29,2016-07-13 16:58:03,"15:59:29","16:58:03",58.5666666666667
"1168",3645,"City",121,"Trip Completed",2016-07-13 19:07:39,2016-07-13 20:00:18,"19:07:39","20:00:18",52.65
"1169",4958,"City",121,"Trip Completed",2016-07-14 18:36:12,2016-07-14 19:46:51,"18:36:12","19:46:51",70.65
"1170",5474,"City",121,"Trip Completed",2016-07-15 04:45:24,2016-07-15 05:52:14,"04:45:24","05:52:14",66.8333333333333
"1171",6088,"City",121,"Trip Completed",2016-07-15 14:29:35,2016-07-15 15:24:34,"14:29:35","15:24:34",54.9833333333333
"1172",6714,"Airport",121,"Trip Completed",2016-07-15 23:12:34,2016-07-16 00:04:20,"23:12:34","00:04:20",51.7666666666667
"1173",1024,"Airport",122,"Trip Completed",2016-07-11 19:20:00,2016-07-11 20:20:00,"19:20:00","20:20:00",60
"1174",1452,"City",122,"Trip Completed",2016-07-12 04:52:00,2016-07-12 05:41:00,"04:52:00","05:41:00",49
"1175",2507,"City",122,"Trip Completed",2016-07-12 21:05:00,2016-07-12 21:30:00,"21:05:00","21:30:00",25
"1176",3052,"Airport",122,"Trip Completed",2016-07-13 07:43:26,2016-07-13 08:53:01,"07:43:26","08:53:01",69.5833333333333
"1177",4702,"Airport",122,"Trip Completed",2016-07-14 13:13:14,2016-07-14 13:43:14,"13:13:14","13:43:14",30
"1178",4830,"Airport",122,"Trip Completed",2016-07-14 17:23:33,2016-07-14 18:36:07,"17:23:33","18:36:07",72.5666666666667
"1179",5920,"Airport",122,"Trip Completed",2016-07-15 10:06:21,2016-07-15 10:41:40,"10:06:21","10:41:40",35.3166666666667
"1180",533,"Airport",123,"Trip Completed",2016-07-11 09:55:00,2016-07-11 10:58:00,"09:55:00","10:58:00",63
"1181",1368,"City",123,"Trip Completed",2016-07-12 00:07:00,2016-07-12 00:50:00,"00:07:00","00:50:00",43
"1182",2499,"Airport",123,"Trip Completed",2016-07-12 20:55:00,2016-07-12 22:03:00,"20:55:00","22:03:00",68
"1183",2962,"City",123,"Trip Completed",2016-07-13 06:47:53,2016-07-13 07:58:34,"06:47:53","07:58:34",70.6833333333333
"1184",3617,"Airport",123,"Trip Completed",2016-07-13 18:55:13,2016-07-13 20:07:29,"18:55:13","20:07:29",72.2666666666667
"1185",5370,"City",123,"Trip Completed",2016-07-14 23:43:29,2016-07-15 00:33:38,"23:43:29","00:33:38",50.15
"1186",47,"City",124,"Trip Completed",2016-07-11 03:22:00,2016-07-11 04:35:00,"03:22:00","04:35:00",73
"1187",270,"City",124,"Trip Completed",2016-07-11 06:54:00,2016-07-11 07:50:00,"06:54:00","07:50:00",56
"1188",1007,"City",124,"Trip Completed",2016-07-11 19:14:00,2016-07-11 19:46:00,"19:14:00","19:46:00",32
"1189",2372,"City",124,"Trip Completed",2016-07-12 19:35:00,2016-07-12 20:13:00,"19:35:00","20:13:00",38
"1190",3584,"Airport",124,"Trip Completed",2016-07-13 18:29:45,2016-07-13 19:37:39,"18:29:45","19:37:39",67.9
"1191",4645,"Airport",124,"Trip Completed",2016-07-14 11:45:40,2016-07-14 12:52:26,"11:45:40","12:52:26",66.7666666666667
"1192",5219,"City",124,"Trip Completed",2016-07-14 21:00:35,2016-07-14 22:05:19,"21:00:35","22:05:19",64.7333333333333
"1193",5559,"Airport",124,"Trip Completed",2016-07-15 05:39:41,2016-07-15 06:52:07,"05:39:41","06:52:07",72.4333333333333
"1194",631,"Airport",125,"Trip Completed",2016-07-11 12:19:00,2016-07-11 13:28:00,"12:19:00","13:28:00",69
"1195",775,"City",125,"Trip Completed",2016-07-11 16:29:00,2016-07-11 17:35:00,"16:29:00","17:35:00",66
"1196",1006,"Airport",125,"Trip Completed",2016-07-11 19:08:00,2016-07-11 19:40:00,"19:08:00","19:40:00",32
"1197",1995,"City",125,"Trip Completed",2016-07-12 12:51:00,2016-07-12 14:01:00,"12:51:00","14:01:00",70
"1198",2248,"City",125,"Trip Completed",2016-07-12 18:23:00,2016-07-12 19:01:00,"18:23:00","19:01:00",38
"1199",2540,"Airport",125,"Trip Completed",2016-07-12 21:15:00,2016-07-12 22:01:00,"21:15:00","22:01:00",46
"1200",3037,"Airport",125,"Trip Completed",2016-07-13 07:33:22,2016-07-13 08:27:04,"07:33:22","08:27:04",53.7
"1201",3419,"Airport",125,"Trip Completed",2016-07-13 15:42:30,2016-07-13 16:10:35,"15:42:30","16:10:35",28.0833333333333
"1202",3987,"City",125,"Trip Completed",2016-07-13 23:18:16,2016-07-13 23:57:04,"23:18:16","23:57:04",38.8
"1203",4458,"City",125,"Trip Completed",2016-07-14 08:38:20,2016-07-14 09:44:43,"08:38:20","09:44:43",66.3833333333333
"1204",4987,"Airport",125,"Trip Completed",2016-07-14 18:46:09,2016-07-14 19:52:35,"18:46:09","19:52:35",66.4333333333333
"1205",5868,"City",125,"Trip Completed",2016-07-15 09:16:06,2016-07-15 10:34:41,"09:16:06","10:34:41",78.5833333333333
"1206",6413,"Airport",125,"Trip Completed",2016-07-15 19:40:26,2016-07-15 20:18:14,"19:40:26","20:18:14",37.8
"1207",6533,"City",125,"Trip Completed",2016-07-15 20:52:48,2016-07-15 21:25:25,"20:52:48","21:25:25",32.6166666666667
"1208",90,"Airport",126,"Trip Completed",2016-07-11 04:53:00,2016-07-11 05:34:00,"04:53:00","05:34:00",41
"1209",532,"City",126,"Trip Completed",2016-07-11 09:53:00,2016-07-11 11:11:00,"09:53:00","11:11:00",78
"1210",1110,"City",126,"Trip Completed",2016-07-11 20:17:00,2016-07-11 21:30:00,"20:17:00","21:30:00",73
"1211",1759,"Airport",126,"Trip Completed",2016-07-12 08:46:00,2016-07-12 09:56:00,"08:46:00","09:56:00",70
"1212",2147,"City",126,"Trip Completed",2016-07-12 17:21:00,2016-07-12 18:27:00,"17:21:00","18:27:00",66
"1213",3254,"Airport",126,"Trip Completed",2016-07-13 10:11:48,2016-07-13 11:06:30,"10:11:48","11:06:30",54.7
"1214",3381,"Airport",126,"Trip Completed",2016-07-13 14:25:14,2016-07-13 15:15:11,"14:25:14","15:15:11",49.95
"1215",3656,"City",126,"Trip Completed",2016-07-13 19:11:20,2016-07-13 20:32:31,"19:11:20","20:32:31",81.1833333333333
"1216",3948,"Airport",126,"Trip Completed",2016-07-13 22:37:48,2016-07-13 23:13:03,"22:37:48","23:13:03",35.25
"1217",4520,"City",126,"Trip Completed",2016-07-14 09:23:37,2016-07-14 10:19:52,"09:23:37","10:19:52",56.25
"1218",4723,"Airport",126,"Trip Completed",2016-07-14 13:50:06,2016-07-14 14:36:31,"13:50:06","14:36:31",46.4166666666667
"1219",5176,"City",126,"Trip Completed",2016-07-14 20:37:58,2016-07-14 21:38:02,"20:37:58","21:38:02",60.0666666666667
"1220",6338,"City",126,"Trip Completed",2016-07-15 18:46:41,2016-07-15 19:52:54,"18:46:41","19:52:54",66.2166666666667
"1221",6557,"Airport",126,"Trip Completed",2016-07-15 21:00:35,2016-07-15 21:40:52,"21:00:35","21:40:52",40.2833333333333
"1222",504,"City",127,"Trip Completed",2016-07-11 09:40:00,2016-07-11 10:48:00,"09:40:00","10:48:00",68
"1223",640,"Airport",127,"Trip Completed",2016-07-11 12:27:00,2016-07-11 13:39:00,"12:27:00","13:39:00",72
"1224",1206,"City",127,"Trip Completed",2016-07-11 21:24:00,2016-07-11 22:14:00,"21:24:00","22:14:00",50
"1225",1851,"Airport",127,"Trip Completed",2016-07-12 09:48:00,2016-07-12 10:58:00,"09:48:00","10:58:00",70
"1226",2412,"Airport",127,"Trip Completed",2016-07-12 19:59:00,2016-07-12 20:58:00,"19:59:00","20:58:00",59
"1227",3300,"Airport",127,"Trip Completed",2016-07-13 11:42:51,2016-07-13 12:50:23,"11:42:51","12:50:23",67.5333333333333
"1228",3648,"City",127,"Trip Completed",2016-07-13 19:13:25,2016-07-13 19:58:54,"19:13:25","19:58:54",45.4833333333333
"1229",6020,"City",127,"Trip Completed",2016-07-15 12:46:16,2016-07-15 13:25:19,"12:46:16","13:25:19",39.05
"1230",6682,"City",127,"Trip Completed",2016-07-15 22:35:23,2016-07-15 23:03:53,"22:35:23","23:03:53",28.5
"1231",878,"City",128,"Trip Completed",2016-07-11 18:09:00,2016-07-11 18:49:00,"18:09:00","18:49:00",40
"1232",1014,"Airport",128,"Trip Completed",2016-07-11 19:14:00,2016-07-11 20:06:00,"19:14:00","20:06:00",52
"1233",1628,"Airport",128,"Trip Completed",2016-07-12 07:05:00,2016-07-12 08:17:00,"07:05:00","08:17:00",72
